,corporate_brand,material_type,development_lifecycle_status,enterprise_category,enterprise_sub_category,dosage_form_parent,corp_brand_id,network_or_business_unit,profit_center,brand_name,material_description,material_group,old_material_number,base_unit_of_measure,unit_of_weight,plant_specific_material_status,mrp_type,procurement_type,safety_stock,minimum_lot_size,maximum_lot_size,fixed_lot_size,total_replenishment_lead_time,total_shelf_life,batch_management,abc_indicator,source,concost_source,Plant Type,nodetype,unit_of_measure,material,plant,date,quantity_curr,total_cost_curr,cost_per_unit_curr,snapshot_type,snapshot_date,sku_status,prev_snapshot_date,snapshot_date_prev,quantity_prev,cost_per_unit_prev,total_cost_prev,is_new_in_current_snapshot,is_dropped_in_current_snapshot,delta_quantity,delta_cost_per_unit,quantity_impact,cost_impact,interaction_impact,total_fip_change,delta_quantity_pct,delta_cost_per_unit_pct,quantity_impact_pct_of_total,cost_impact_pct_of_total,interaction_pct,abs_qty_impact,abs_cost_impact,dominance_score,is_qty_present_greater0,history_weeks_count,hist_count,has_sufficient_6periods,presence_stability_score,history_confidence,inactive_last_n,history_weeks_count_greater0,sku_presence_class,unit_of_measure_prev,uom_change_flag,dup_count,duplicate_sku_plant_flag,dominance_score_var_4,dominance_instability_flag,rca_mode,relative_fip_impact,quantity_change_sign,quantity_persistence_score,quantity_rolling_median_12w,is_structural_extreme_qty,clean_delta_quantity,delta_qty_rolling_mad_12w,quantity_z_scr,qty_z_hist_count,has_quantity_zscore,is_statistical_outlier_qty,qty_abs_pct_threshold,has_valid_pct_scale,is_pct_outlier_qty,is_quantity_outlier,rolling_avg_delta_qty_12w,trend_strength,has_valid_cp_strength,delta_qty_rolling_median_abs_12w,fallback_change_strength,use_fallback_cp,rolling_avg_delta_qty_6w,trend_confirmed,change_point_detected,post_cp_level,within_new_regime_band,regime_stability_score,is_regime_stable,effective_change_point,is_noise_base,is_signal_base,is_explainable,is_noise_governed,is_signal_governed,noise_reason,is_price_outlier,price_event_type,is_top10_contributor
1158943,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,5936.0,383911.98720000003,64.6752,bd13,2025-12-17,EXISTING,2025-11-19,2025-11-19,7832.0,64.6752,506536.16640000005,False,False,-1896.0,0.0,-122624.17920000001,0.0,-0.0,-122624.17920000001,-0.24208375893769152,0.0,1.0,0.0,0.0,122624.17920000001,0.0,1.0,1,12.0,25,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.3333333333333333,True,FULL_TEMPORAL_RCA,0.24208375893769152,-1.0,1,7832.0,False,-1896.0,0.5,,12.0,True,False,4811.249999999993,True,False,False,-415.0,559.827330365574,True,0.5,830.0,False,-316.1666666666667,True,False,5936.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158944,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,5936.0,383911.98720000003,64.6752,friday,2025-12-19,EXISTING,2025-12-12,2025-12-12,5936.0,64.6752,383911.98720000003,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,26,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.3333333333333333,True,FULL_TEMPORAL_RCA,0.0,0.0,0,7832.0,False,0.0,0.5,,12.0,True,False,4811.249999999993,True,False,False,49.916666666666664,67.33666082108009,True,0.5,99.83333333333333,False,-632.1666666666666,False,False,5936.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158945,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,5936.0,383911.98720000003,64.6752,friday,2025-12-26,EXISTING,2025-12-19,2025-12-19,5936.0,64.6752,383911.98720000003,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,27,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.25000000000000006,True,FULL_TEMPORAL_RCA,0.0,0.0,0,7832.0,False,0.0,0.5,,12.0,True,False,4811.249999999993,True,False,False,49.916666666666664,67.33666082108009,True,0.5,99.83333333333333,False,-632.0,False,False,5936.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158946,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,5933.0,414329.92773000005,69.83481,friday,2026-01-02,EXISTING,2025-12-26,2025-12-26,5936.0,64.6752,383911.98720000003,False,False,-3.0,5.159610000000001,-194.0256,30627.444960000004,-15.478830000000002,30417.940530000003,-0.0005053908355795149,0.07977725619712038,0.006295144147074077,0.9937048558529259,0.0005019572398111329,194.0256,30627.444960000004,-0.9874097117058518,1,12.0,28,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.6583127699770669,True,FULL_TEMPORAL_RCA,0.07923154666737116,-1.0,1,7832.0,False,-3.0,0.0,,12.0,False,False,4811.249999999993,True,False,False,178.33333333333334,,False,0.0,,False,-632.0,False,False,5936.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158947,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,5933.0,414329.92773000005,69.83481,friday,2026-01-09,EXISTING,2026-01-02,2026-01-02,5933.0,69.83481,414329.92773000005,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,29,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.24374448469275822,False,FULL_TEMPORAL_RCA,0.0,0.0,0,6884.0,False,0.0,0.0,,12.0,False,False,4811.249999999993,True,False,False,-316.4166666666667,,False,0.0,,False,-632.5,True,False,5933.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158948,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,5933.0,414329.92773000005,69.83481,friday,2026-01-16,EXISTING,2026-01-09,2026-01-09,5933.0,69.83481,414329.92773000005,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,30,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.24374448469275822,False,FULL_TEMPORAL_RCA,0.0,0.0,0,5936.0,False,0.0,0.0,,12.0,False,False,4811.249999999993,True,False,False,-316.4166666666667,,False,0.0,,False,-316.5,True,False,5933.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158949,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,5933.0,414329.92773000005,69.83481,bd13,2026-01-23,EXISTING,2025-12-17,2025-12-17,5936.0,64.6752,383911.98720000003,False,False,-3.0,5.159610000000001,-194.0256,30627.444960000004,-15.478830000000002,30417.940530000003,-0.0005053908355795149,0.07977725619712038,0.006295144147074077,0.9937048558529259,0.0005019572398111329,194.0256,30627.444960000004,-0.9874097117058518,1,12.0,31,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.324992646257011,True,FULL_TEMPORAL_RCA,0.07923154666737116,-1.0,1,5936.0,False,-3.0,0.0,,12.0,False,False,4811.249999999993,True,False,False,-316.3333333333333,,False,0.0,,False,-316.5,True,False,5933.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158950,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,5933.0,414329.92773000005,69.83481,friday,2026-01-30,EXISTING,2026-01-16,2026-01-16,5933.0,69.83481,414329.92773000005,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,32,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.24374448469275822,False,FULL_TEMPORAL_RCA,0.0,0.0,0,5936.0,False,0.0,0.0,,12.0,False,False,4811.249999999993,True,False,False,-316.5833333333333,,False,0.0,,False,-1.0,True,False,5933.0,True,,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159017,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,friday,2025-07-18,NEW,,,,,,False,False,,,,,,,,,0.0,0.0,0.0,,,,0,0.0,0,False,0.0,0.0,False,0.0,ERRATIC,,False,1.0,False,,False,LIMITED_RCA,,,0,,False,,,,0.0,False,False,749.9999999999994,True,False,False,,,False,,,False,,False,False,,False,,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159018,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,friday,2025-07-25,EXISTING,2025-07-18,2025-07-18,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,False,0.08333333333333333,0.08333333333333333,False,0.0,ERRATIC,ST,False,1.0,False,,False,LIMITED_RCA,,0.0,0,,False,0.0,,,0.0,False,False,749.9999999999994,True,False,False,,,False,,,False,,False,False,0.0,True,,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159019,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,friday,2025-08-01,EXISTING,2025-07-25,2025-07-25,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,False,0.16666666666666666,0.16666666666666666,False,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,0.0,0,,False,0.0,,,1.0,False,False,749.9999999999994,True,False,False,,,False,,,False,,False,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159020,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,friday,2025-08-08,EXISTING,2025-08-01,2025-08-01,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,False,0.25,0.25,False,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,0.0,0,,False,0.0,,,2.0,False,False,749.9999999999994,True,False,False,,,False,,,False,,False,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159021,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,friday,2025-08-15,EXISTING,2025-08-08,2025-08-08,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,False,0.3333333333333333,0.3333333333333333,False,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,0.0,0,,False,0.0,,,3.0,False,False,749.9999999999994,True,False,False,,,False,,,False,0.0,False,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159022,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,friday,2025-08-22,EXISTING,2025-08-15,2025-08-15,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,False,0.4166666666666667,0.4166666666666667,False,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,0.0,0,,False,0.0,,,4.0,False,False,749.9999999999994,True,False,False,,,False,,,False,0.0,False,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159023,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,bd13,2025-08-26,EXISTING,,,,,,False,False,,,,,,,,,0.0,0.0,0.0,,,,0,0.0,6,True,0.5,0.5,True,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,,0,0.0,False,,,,5.0,False,False,749.9999999999994,True,False,False,,,False,,,False,0.0,False,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159024,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,friday,2025-08-29,EXISTING,2025-08-22,2025-08-22,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,True,0.5833333333333334,0.5833333333333334,True,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,0.0,0,0.0,False,0.0,,,5.0,False,False,749.9999999999994,True,False,False,,,False,,,False,0.0,False,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159025,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,friday,2025-09-05,EXISTING,2025-08-29,2025-08-29,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,True,0.6666666666666666,0.6666666666666666,True,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,0.0,0,0.0,False,0.0,0.0,,6.0,False,False,749.9999999999994,True,False,False,0.0,,False,0.0,,False,0.0,True,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159026,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,friday,2025-09-12,EXISTING,2025-09-05,2025-09-05,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,True,0.75,0.75,True,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,0.0,0,0.0,False,0.0,0.0,,7.0,False,False,749.9999999999994,True,False,False,0.0,,False,0.0,,False,0.0,True,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159027,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,bd13,2025-09-18,EXISTING,2025-08-26,2025-08-26,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,True,0.8333333333333334,0.8333333333333334,True,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,0.0,0,0.0,False,0.0,0.0,,8.0,False,False,749.9999999999994,True,False,False,0.0,,False,0.0,,False,0.0,True,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159028,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,friday,2025-09-19,EXISTING,2025-09-12,2025-09-12,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11,True,0.9166666666666666,0.9166666666666666,True,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,0.0,0,0.0,False,0.0,0.0,,9.0,False,False,749.9999999999994,True,False,False,0.0,,False,0.0,,False,0.0,True,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159029,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,friday,2025-09-26,EXISTING,2025-09-19,2025-09-19,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12,True,1.0,1.0,True,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,0.0,0,0.0,False,0.0,0.0,,10.0,False,False,749.9999999999994,True,False,False,0.0,,False,0.0,,False,0.0,True,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159030,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,friday,2025-10-03,EXISTING,2025-09-26,2025-09-26,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13,True,1.0,1.0,True,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,0.0,0,0.0,False,0.0,0.0,,11.0,False,False,749.9999999999994,True,False,False,0.0,,False,0.0,,False,0.0,True,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159031,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,friday,2025-10-10,EXISTING,2025-10-03,2025-10-03,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14,True,1.0,1.0,True,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,0.0,0,0.0,False,0.0,0.0,,11.0,False,False,749.9999999999994,True,False,False,0.0,,False,0.0,,False,0.0,True,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159032,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,bd13,2025-10-17,EXISTING,2025-09-18,2025-09-18,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15,True,1.0,1.0,True,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,0.0,0,0.0,False,0.0,0.0,,11.0,False,False,749.9999999999994,True,False,False,0.0,,False,0.0,,False,0.0,True,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159033,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,friday,2025-10-24,EXISTING,2025-10-10,2025-10-10,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16,True,1.0,1.0,True,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,0.0,0,0.0,False,0.0,0.0,,11.0,False,False,749.9999999999994,True,False,False,0.0,,False,0.0,,False,0.0,True,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159034,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,friday,2025-10-31,EXISTING,2025-10-24,2025-10-24,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17,True,1.0,1.0,True,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,0.0,0,0.0,False,0.0,0.0,,11.0,False,False,749.9999999999994,True,False,False,0.0,,False,0.0,,False,0.0,True,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1159035,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,0.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2022,202612,0.0,0.0,66.7121,friday,2025-11-07,EXISTING,2025-10-31,2025-10-31,0.0,66.7121,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18,True,1.0,1.0,True,0.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,,0.0,0,0.0,False,0.0,0.0,,11.0,False,False,749.9999999999994,True,False,False,0.0,,False,0.0,,False,0.0,True,False,0.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
